source_file,match_id,round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,13,8,Ascent,defense,24550,21300,3250,2,3,5,7,-2,0,2,-2,3,5,-2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,1,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,5,4,1,1,0,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,2,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,4,4,0,1,1,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,3,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,3,4,-1,1,2,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,4,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,2,4,-2,1,3,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,5,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,1,4,-3,1,4,-3,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,14,6,Ascent,defense,4000,7400,-3400,0,0,6,7,-1,1,3,-2,2,4,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,1,Ascent,defense,12200,13250,-1050,0,1,7,7,0,4,5,-1,0,1,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,2,Ascent,defense,12200,13250,-1050,0,1,7,7,0,3,5,-2,0,2,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,3,Ascent,defense,12200,13250,-1050,0,1,7,7,0,3,4,-1,1,2,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,4,Ascent,defense,12200,13250,-1050,0,1,7,7,0,3,3,0,2,2,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,5,Ascent,defense,12200,13250,-1050,0,1,7,7,0,3,2,1,3,2,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,6,Ascent,defense,12200,13250,-1050,0,1,7,7,0,2,2,0,3,3,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,7,Ascent,defense,12200,13250,-1050,0,1,7,7,0,2,1,1,4,3,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,15,8,Ascent,defense,12200,13250,-1050,0,1,7,7,0,1,1,0,4,4,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,1,Ascent,defense,12650,18250,-5600,1,1,8,7,1,5,4,1,1,0,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,2,Ascent,defense,12650,18250,-5600,1,1,8,7,1,4,4,0,1,1,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,3,Ascent,defense,12650,18250,-5600,1,1,8,7,1,4,3,1,2,1,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,4,Ascent,defense,12650,18250,-5600,1,1,8,7,1,3,3,0,2,2,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,5,Ascent,defense,12650,18250,-5600,1,1,8,7,1,2,3,-1,2,3,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,6,Ascent,defense,12650,18250,-5600,1,1,8,7,1,2,2,0,3,3,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,7,Ascent,defense,12650,18250,-5600,1,1,8,7,1,2,1,1,4,3,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,16,8,Ascent,defense,12650,18250,-5600,1,1,8,7,1,1,1,0,4,4,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,1,Ascent,defense,15850,14550,1300,2,2,9,7,2,4,5,-1,0,1,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,2,Ascent,defense,15850,14550,1300,2,2,9,7,2,3,5,-2,0,2,-2,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,3,Ascent,defense,15850,14550,1300,2,2,9,7,2,3,4,-1,1,2,-1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,4,Ascent,defense,15850,14550,1300,2,2,9,7,2,2,4,-2,1,3,-2,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,5,Ascent,defense,15850,14550,1300,2,2,9,7,2,2,3,-1,2,3,-1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,6,Ascent,defense,15850,14550,1300,2,2,9,7,2,1,3,-2,2,4,-2,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,7,Ascent,defense,15850,14550,1300,2,2,9,7,2,0,3,-3,2,5,-3,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,8,Ascent,defense,15850,14550,1300,2,2,9,7,2,0,2,-2,3,5,-2,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,9,Ascent,defense,15850,14550,1300,2,2,9,7,2,0,1,-1,4,5,-1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,17,10,Ascent,defense,15850,14550,1300,2,2,9,7,2,0,0,0,5,5,0,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,1,Ascent,defense,16300,10750,5550,4,1,9,8,1,4,5,-1,0,1,-1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,2,Ascent,defense,16300,10750,5550,4,1,9,8,1,4,4,0,1,1,0,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,3,Ascent,defense,16300,10750,5550,4,1,9,8,1,3,4,-1,1,2,-1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,4,Ascent,defense,16300,10750,5550,4,1,9,8,1,2,4,-2,1,3,-2,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,5,Ascent,defense,16300,10750,5550,4,1,9,8,1,2,3,-1,2,3,-1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,18,6,Ascent,defense,16300,10750,5550,4,1,9,8,1,1,3,-2,2,4,-2,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,1,Ascent,defense,19000,16400,2600,5,2,10,8,2,4,5,-1,0,1,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,2,Ascent,defense,19000,16400,2600,5,2,10,8,2,4,4,0,1,1,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,3,Ascent,defense,19000,16400,2600,5,2,10,8,2,3,4,-1,1,2,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,4,Ascent,defense,19000,16400,2600,5,2,10,8,2,2,4,-2,1,3,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,5,Ascent,defense,19000,16400,2600,5,2,10,8,2,2,3,-1,2,3,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,6,Ascent,defense,19000,16400,2600,5,2,10,8,2,1,3,-2,2,4,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,19,7,Ascent,defense,19000,16400,2600,5,2,10,8,2,1,2,-1,3,4,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,1,Ascent,defense,13100,18200,-5100,5,2,11,8,3,4,5,-1,0,1,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,2,Ascent,defense,13100,18200,-5100,5,2,11,8,3,4,4,0,1,1,0,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,3,Ascent,defense,13100,18200,-5100,5,2,11,8,3,4,3,1,2,1,1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,4,Ascent,defense,13100,18200,-5100,5,2,11,8,3,3,3,0,2,2,0,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,5,Ascent,defense,13100,18200,-5100,5,2,11,8,3,2,3,-1,2,3,-1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,6,Ascent,defense,13100,18200,-5100,5,2,11,8,3,2,2,0,3,3,0,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,7,Ascent,defense,13100,18200,-5100,5,2,11,8,3,2,1,1,4,3,1,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,8,Ascent,defense,13100,18200,-5100,5,2,11,8,3,2,0,2,5,3,2,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,20,9,Ascent,defense,13100,18200,-5100,5,2,11,8,3,2,0,2,6,3,3,1,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,1,Ascent,defense,14200,21400,-7200,4,0,11,9,2,5,4,1,1,0,1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,2,Ascent,defense,14200,21400,-7200,4,0,11,9,2,4,4,0,1,1,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,3,Ascent,defense,14200,21400,-7200,4,0,11,9,2,4,3,1,2,1,1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,4,Ascent,defense,14200,21400,-7200,4,0,11,9,2,4,2,2,3,1,2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,5,Ascent,defense,14200,21400,-7200,4,0,11,9,2,3,2,1,3,2,1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,6,Ascent,defense,14200,21400,-7200,4,0,11,9,2,2,2,0,3,3,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,7,Ascent,defense,14200,21400,-7200,4,0,11,9,2,2,1,1,4,3,1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,21,8,Ascent,defense,14200,21400,-7200,4,0,11,9,2,1,1,0,4,4,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,1,Ascent,defense,20700,7700,13000,3,0,11,10,1,4,5,-1,0,1,-1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,2,Ascent,defense,20700,7700,13000,3,0,11,10,1,4,4,0,1,1,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,3,Ascent,defense,20700,7700,13000,3,0,11,10,1,3,4,-1,1,2,-1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,4,Ascent,defense,20700,7700,13000,3,0,11,10,1,2,4,-2,1,3,-2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,5,Ascent,defense,20700,7700,13000,3,0,11,10,1,1,4,-3,1,4,-3,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,6,Ascent,defense,20700,7700,13000,3,0,11,10,1,1,3,-2,2,4,-2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,7,Ascent,defense,20700,7700,13000,3,0,11,10,1,0,3,-3,2,5,-3,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,22,8,Ascent,defense,20700,7700,13000,3,0,11,10,1,0,2,-2,3,5,-2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,1,Ascent,defense,25950,18350,7600,3,3,12,10,2,4,5,-1,0,1,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,2,Ascent,defense,25950,18350,7600,3,3,12,10,2,3,5,-2,0,2,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,3,Ascent,defense,25950,18350,7600,3,3,12,10,2,3,4,-1,1,2,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,4,Ascent,defense,25950,18350,7600,3,3,12,10,2,2,4,-2,1,3,-2,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,5,Ascent,defense,25950,18350,7600,3,3,12,10,2,2,3,-1,2,3,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,6,Ascent,defense,25950,18350,7600,3,3,12,10,2,2,2,0,3,3,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,7,Ascent,defense,25950,18350,7600,3,3,12,10,2,2,1,1,4,3,1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,8,Ascent,defense,25950,18350,7600,3,3,12,10,2,1,1,0,4,4,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,9,Ascent,defense,25950,18350,7600,3,3,12,10,2,0,1,-1,4,5,-1,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,23,10,Ascent,defense,25950,18350,7600,3,3,12,10,2,0,0,0,5,5,0,0,allies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,1,Ascent,defense,21000,8100,12900,2,2,12,11,1,4,5,-1,0,1,-1,0,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,2,Ascent,defense,21000,8100,12900,2,2,12,11,1,4,4,0,1,1,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,3,Ascent,defense,21000,8100,12900,2,2,12,11,1,3,4,-1,1,2,-1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,4,Ascent,defense,21000,8100,12900,2,2,12,11,1,3,3,0,2,2,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,5,Ascent,defense,21000,8100,12900,2,2,12,11,1,2,3,-1,2,3,-1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,6,Ascent,defense,21000,8100,12900,2,2,12,11,1,2,2,0,3,3,0,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,7,Ascent,defense,21000,8100,12900,2,2,12,11,1,2,1,1,4,3,1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,8,Ascent,defense,21000,8100,12900,2,2,12,11,1,2,0,2,5,3,2,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,9,Ascent,defense,21000,8100,12900,2,2,12,11,1,1,0,1,5,4,1,1,enemies
match8.json,ea134178-f619-4758-b89a-0bcaf3f3814b,24,10,Ascent,defense,21000,8100,12900,2,2,12,11,1,0,0,0,5,5,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,1,1,Bonsai,attack,0,0,0,0,0,13,11,2,5,4,1,1,0,1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,1,2,Bonsai,attack,0,0,0,0,0,13,11,2,5,3,2,2,0,2,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,1,3,Bonsai,attack,0,0,0,0,0,13,11,2,5,2,3,3,0,3,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,1,4,Bonsai,attack,0,0,0,0,0,13,11,2,4,2,2,3,1,2,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,1,5,Bonsai,attack,0,0,0,0,0,13,11,2,4,1,3,4,1,3,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,1,Bonsai,attack,15250,4000,11250,0,0,1,0,1,5,4,1,1,0,1,0,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,2,Bonsai,attack,15250,4000,11250,0,0,1,0,1,5,3,2,2,0,2,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,3,Bonsai,attack,15250,4000,11250,0,0,1,0,1,4,3,1,2,1,1,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,4,Bonsai,attack,15250,4000,11250,0,0,1,0,1,3,3,0,2,2,0,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,5,Bonsai,attack,15250,4000,11250,0,0,1,0,1,3,2,1,3,2,1,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,6,Bonsai,attack,15250,4000,11250,0,0,1,0,1,2,2,0,3,3,0,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,2,7,Bonsai,attack,15250,4000,11250,0,0,1,0,1,2,1,1,4,3,1,1,
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,1,Bonsai,attack,13350,11400,1950,0,0,2,0,2,4,5,-1,0,1,-1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,2,Bonsai,attack,13350,11400,1950,0,0,2,0,2,4,4,0,1,1,0,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,3,Bonsai,attack,13350,11400,1950,0,0,2,0,2,3,4,-1,1,2,-1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,4,Bonsai,attack,13350,11400,1950,0,0,2,0,2,3,3,0,2,2,0,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,5,Bonsai,attack,13350,11400,1950,0,0,2,0,2,3,2,1,3,2,1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,6,Bonsai,attack,13350,11400,1950,0,0,2,0,2,2,2,0,3,3,0,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,7,Bonsai,attack,13350,11400,1950,0,0,2,0,2,1,2,-1,3,4,-1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,3,8,Bonsai,attack,13350,11400,1950,0,0,2,0,2,1,1,0,4,4,0,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,1,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,4,5,-1,0,1,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,2,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,4,4,0,1,1,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,3,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,4,3,1,2,1,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,4,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,3,3,0,2,2,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,5,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,3,2,1,3,2,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,6,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,2,2,0,3,3,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,7,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,1,2,-1,3,4,-1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,4,8,Bonsai,attack,7600,16350,-8750,1,1,2,1,1,0,2,-2,3,5,-2,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,1,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,4,5,-1,0,1,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,2,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,3,5,-2,0,2,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,3,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,2,5,-3,0,3,-3,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,4,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,2,4,-2,1,3,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,5,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,2,3,-1,2,3,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,6,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,1,3,-2,2,4,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,7,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,1,2,-1,3,4,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,5,8,Bonsai,attack,7250,19350,-12100,2,2,2,2,0,0,2,-2,3,5,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,1,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,4,5,-1,0,1,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,2,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,4,4,0,1,1,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,3,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,4,3,1,2,1,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,4,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,4,2,2,3,1,2,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,5,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,3,2,1,3,2,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,6,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,3,1,2,4,2,2,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,7,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,2,1,1,4,3,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,6,8,Bonsai,attack,8050,20450,-12400,2,4,2,3,-1,2,0,2,5,3,2,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,1,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,4,5,-1,0,1,-1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,2,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,3,5,-2,0,2,-2,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,3,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,2,5,-3,0,3,-3,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,4,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,2,4,-2,1,3,-2,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,5,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,1,4,-3,1,4,-3,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,7,6,Bonsai,attack,11350,24700,-13350,2,2,3,3,0,0,4,-4,1,5,-4,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,1,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,4,5,-1,0,1,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,2,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,4,4,0,1,1,0,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,3,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,3,4,-1,1,2,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,4,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,2,4,-2,1,3,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,5,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,1,4,-3,1,4,-3,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,6,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,1,3,-2,2,4,-2,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,7,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,1,2,-1,3,4,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,8,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,1,1,0,4,4,0,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,9,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,0,1,-1,4,5,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,10,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,0,0,0,5,5,0,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,8,11,Bonsai,attack,15650,24850,-9200,2,2,3,4,-1,0,0,0,5,6,-1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,9,1,Bonsai,attack,7100,25850,-18750,2,1,3,5,-2,5,4,1,1,0,1,0,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,9,2,Bonsai,attack,7100,25850,-18750,2,1,3,5,-2,4,4,0,1,1,0,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,9,3,Bonsai,attack,7100,25850,-18750,2,1,3,5,-2,4,3,1,2,1,1,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,9,4,Bonsai,attack,7100,25850,-18750,2,1,3,5,-2,4,2,2,3,1,2,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,9,5,Bonsai,attack,7100,25850,-18750,2,1,3,5,-2,4,1,3,4,1,3,1,enemies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,1,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,5,4,1,1,0,1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,2,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,4,4,0,1,1,0,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,3,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,3,4,-1,1,2,-1,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,4,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,3,3,0,2,2,0,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,5,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,3,2,1,3,2,1,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,10,6,Bonsai,attack,15500,33450,-17950,3,1,4,5,-1,3,1,2,4,2,2,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,1,Bonsai,attack,28500,23800,4700,2,3,5,5,0,5,4,1,1,0,1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,2,Bonsai,attack,28500,23800,4700,2,3,5,5,0,4,4,0,1,1,0,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,3,Bonsai,attack,28500,23800,4700,2,3,5,5,0,3,4,-1,1,2,-1,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,4,Bonsai,attack,28500,23800,4700,2,3,5,5,0,3,3,0,2,2,0,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,5,Bonsai,attack,28500,23800,4700,2,3,5,5,0,3,2,1,3,2,1,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,11,6,Bonsai,attack,28500,23800,4700,2,3,5,5,0,3,1,2,4,2,2,1,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,12,1,Bonsai,attack,31700,19550,12150,3,3,6,5,1,5,4,1,1,0,1,0,allies
match8.json,572ce026-0306-48a6-b972-4b17533fc3f5,12,2,Bonsai,attack,31700,19550,12150,3,3,6,5,1,4,4,0,1,1,0,0,allies
