round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner,att_full_buy,def_full_buy,att_eco,def_eco,ult_adv,alive_ratio,kill_progress
3,4,1,1,13350,11400,1950,0,0,2,0,2,3,3,0,2,2,0,0,1,0,0,0,0,0,0.5,0.4
3,5,1,1,13350,11400,1950,0,0,2,0,2,3,2,1,3,2,1,0,1,0,0,0,0,0,0.6,0.5
3,6,1,1,13350,11400,1950,0,0,2,0,2,2,2,0,3,3,0,0,1,0,0,0,0,0,0.5,0.6
3,7,1,1,13350,11400,1950,0,0,2,0,2,1,2,-1,3,4,-1,0,1,0,0,0,0,0,0.3333333333333333,0.7
3,8,1,1,13350,11400,1950,0,0,2,0,2,1,1,0,4,4,0,0,1,0,0,0,0,0,0.5,0.8
4,1,1,1,7600,16350,-8750,1,1,2,1,1,4,5,-1,0,1,-1,0,0,0,0,1,0,0,0.4444444444444444,0.1
4,2,1,1,7600,16350,-8750,1,1,2,1,1,4,4,0,1,1,0,1,0,0,0,1,0,0,0.5,0.2
4,3,1,1,7600,16350,-8750,1,1,2,1,1,4,3,1,2,1,1,1,0,0,0,1,0,0,0.5714285714285714,0.3
4,4,1,1,7600,16350,-8750,1,1,2,1,1,3,3,0,2,2,0,1,0,0,0,1,0,0,0.5,0.4
4,5,1,1,7600,16350,-8750,1,1,2,1,1,3,2,1,3,2,1,1,0,0,0,1,0,0,0.6,0.5
4,6,1,1,7600,16350,-8750,1,1,2,1,1,2,2,0,3,3,0,1,0,0,0,1,0,0,0.5,0.6
4,7,1,1,7600,16350,-8750,1,1,2,1,1,1,2,-1,3,4,-1,1,0,0,0,1,0,0,0.3333333333333333,0.7
4,8,1,1,7600,16350,-8750,1,1,2,1,1,0,2,-2,3,5,-2,1,0,0,0,1,0,0,0.0,0.8
5,1,1,1,7250,19350,-12100,2,2,2,2,0,4,5,-1,0,1,-1,0,0,0,0,1,0,0,0.4444444444444444,0.1
5,2,1,1,7250,19350,-12100,2,2,2,2,0,3,5,-2,0,2,-2,0,0,0,0,1,0,0,0.375,0.2
5,3,1,1,7250,19350,-12100,2,2,2,2,0,2,5,-3,0,3,-3,0,0,0,0,1,0,0,0.2857142857142857,0.3
5,4,1,1,7250,19350,-12100,2,2,2,2,0,2,4,-2,1,3,-2,0,0,0,0,1,0,0,0.3333333333333333,0.4
5,5,1,1,7250,19350,-12100,2,2,2,2,0,2,3,-1,2,3,-1,0,0,0,0,1,0,0,0.4,0.5
5,6,1,1,7250,19350,-12100,2,2,2,2,0,1,3,-2,2,4,-2,0,0,0,0,1,0,0,0.25,0.6
5,7,1,1,7250,19350,-12100,2,2,2,2,0,1,2,-1,3,4,-1,0,0,0,0,1,0,0,0.3333333333333333,0.7
5,8,1,1,7250,19350,-12100,2,2,2,2,0,0,2,-2,3,5,-2,0,0,0,0,1,0,0,0.0,0.8
6,1,1,1,8050,20450,-12400,2,4,2,3,-1,4,5,-1,0,1,-1,0,0,0,1,1,0,-2,0.4444444444444444,0.1
6,2,1,1,8050,20450,-12400,2,4,2,3,-1,4,4,0,1,1,0,1,0,0,1,1,0,-2,0.5,0.2
6,3,1,1,8050,20450,-12400,2,4,2,3,-1,4,3,1,2,1,1,1,0,0,1,1,0,-2,0.5714285714285714,0.3
6,4,1,1,8050,20450,-12400,2,4,2,3,-1,4,2,2,3,1,2,1,0,0,1,1,0,-2,0.6666666666666666,0.4
6,5,1,1,8050,20450,-12400,2,4,2,3,-1,3,2,1,3,2,1,1,0,0,1,1,0,-2,0.6,0.5
6,6,1,1,8050,20450,-12400,2,4,2,3,-1,3,1,2,4,2,2,1,0,0,1,1,0,-2,0.75,0.6
6,7,1,1,8050,20450,-12400,2,4,2,3,-1,2,1,1,4,3,1,1,0,0,1,1,0,-2,0.6666666666666666,0.7
6,8,1,1,8050,20450,-12400,2,4,2,3,-1,2,0,2,5,3,2,1,0,0,1,1,0,-2,1.0,0.8
7,1,1,1,11350,24700,-13350,2,2,3,3,0,4,5,-1,0,1,-1,0,1,0,1,0,0,0,0.4444444444444444,0.1
7,2,1,1,11350,24700,-13350,2,2,3,3,0,3,5,-2,0,2,-2,0,1,0,1,0,0,0,0.375,0.2
7,3,1,1,11350,24700,-13350,2,2,3,3,0,2,5,-3,0,3,-3,0,1,0,1,0,0,0,0.2857142857142857,0.3
7,4,1,1,11350,24700,-13350,2,2,3,3,0,2,4,-2,1,3,-2,0,1,0,1,0,0,0,0.3333333333333333,0.4
7,5,1,1,11350,24700,-13350,2,2,3,3,0,1,4,-3,1,4,-3,0,1,0,1,0,0,0,0.2,0.5
7,6,1,1,11350,24700,-13350,2,2,3,3,0,0,4,-4,1,5,-4,0,1,0,1,0,0,0,0.0,0.6
8,1,1,1,15650,24850,-9200,2,2,3,4,-1,4,5,-1,0,1,-1,0,0,0,1,0,0,0,0.4444444444444444,0.1
8,2,1,1,15650,24850,-9200,2,2,3,4,-1,4,4,0,1,1,0,0,0,0,1,0,0,0,0.5,0.2
8,3,1,1,15650,24850,-9200,2,2,3,4,-1,3,4,-1,1,2,-1,0,0,0,1,0,0,0,0.42857142857142855,0.3
8,4,1,1,15650,24850,-9200,2,2,3,4,-1,2,4,-2,1,3,-2,0,0,0,1,0,0,0,0.3333333333333333,0.4
8,5,1,1,15650,24850,-9200,2,2,3,4,-1,1,4,-3,1,4,-3,0,0,0,1,0,0,0,0.2,0.5
8,6,1,1,15650,24850,-9200,2,2,3,4,-1,1,3,-2,2,4,-2,0,0,0,1,0,0,0,0.25,0.6
8,7,1,1,15650,24850,-9200,2,2,3,4,-1,1,2,-1,3,4,-1,0,0,0,1,0,0,0,0.3333333333333333,0.7
8,8,1,1,15650,24850,-9200,2,2,3,4,-1,1,1,0,4,4,0,0,0,0,1,0,0,0,0.5,0.8
8,9,1,1,15650,24850,-9200,2,2,3,4,-1,0,1,-1,4,5,-1,0,0,0,1,0,0,0,0.0,0.9
8,10,1,1,15650,24850,-9200,2,2,3,4,-1,0,0,0,5,5,0,0,0,0,1,0,0,0,0.0,1.0
9,1,1,1,7100,25850,-18750,2,1,3,5,-2,5,4,1,1,0,1,0,0,0,1,1,0,1,0.5555555555555556,0.1
9,2,1,1,7100,25850,-18750,2,1,3,5,-2,4,4,0,1,1,0,1,0,0,1,1,0,1,0.5,0.2
9,3,1,1,7100,25850,-18750,2,1,3,5,-2,4,3,1,2,1,1,1,0,0,1,1,0,1,0.5714285714285714,0.3
9,4,1,1,7100,25850,-18750,2,1,3,5,-2,4,2,2,3,1,2,1,0,0,1,1,0,1,0.6666666666666666,0.4
9,5,1,1,7100,25850,-18750,2,1,3,5,-2,4,1,3,4,1,3,1,0,0,1,1,0,1,0.8,0.5
10,1,1,1,15500,33450,-17950,3,1,4,5,-1,5,4,1,1,0,1,0,1,0,1,0,0,2,0.5555555555555556,0.1
10,2,1,1,15500,33450,-17950,3,1,4,5,-1,4,4,0,1,1,0,1,1,0,1,0,0,2,0.5,0.2
10,3,1,1,15500,33450,-17950,3,1,4,5,-1,3,4,-1,1,2,-1,1,1,0,1,0,0,2,0.42857142857142855,0.3
10,4,1,1,15500,33450,-17950,3,1,4,5,-1,3,3,0,2,2,0,1,1,0,1,0,0,2,0.5,0.4
10,5,1,1,15500,33450,-17950,3,1,4,5,-1,3,2,1,3,2,1,1,1,0,1,0,0,2,0.6,0.5
10,6,1,1,15500,33450,-17950,3,1,4,5,-1,3,1,2,4,2,2,1,1,0,1,0,0,2,0.75,0.6
11,1,1,1,28500,23800,4700,2,3,5,5,0,5,4,1,1,0,1,0,1,1,1,0,0,-1,0.5555555555555556,0.1
11,2,1,1,28500,23800,4700,2,3,5,5,0,4,4,0,1,1,0,1,1,1,1,0,0,-1,0.5,0.2
11,3,1,1,28500,23800,4700,2,3,5,5,0,3,4,-1,1,2,-1,1,1,1,1,0,0,-1,0.42857142857142855,0.3
11,4,1,1,28500,23800,4700,2,3,5,5,0,3,3,0,2,2,0,1,1,1,1,0,0,-1,0.5,0.4
11,5,1,1,28500,23800,4700,2,3,5,5,0,3,2,1,3,2,1,1,1,1,1,0,0,-1,0.6,0.5
11,6,1,1,28500,23800,4700,2,3,5,5,0,3,1,2,4,2,2,1,1,1,1,0,0,-1,0.75,0.6
12,1,1,1,31700,19550,12150,3,3,6,5,1,5,4,1,1,0,1,0,1,1,1,0,0,0,0.5555555555555556,0.1
12,2,1,1,31700,19550,12150,3,3,6,5,1,4,4,0,1,1,0,0,1,1,1,0,0,0,0.5,0.2
12,3,1,1,31700,19550,12150,3,3,6,5,1,4,3,1,2,1,1,0,1,1,1,0,0,0,0.5714285714285714,0.3
12,4,1,1,31700,19550,12150,3,3,6,5,1,3,3,0,2,2,0,0,1,1,1,0,0,0,0.5,0.4
12,5,1,1,31700,19550,12150,3,3,6,5,1,3,2,1,3,2,1,0,1,1,1,0,0,0,0.6,0.5
12,6,1,1,31700,19550,12150,3,3,6,5,1,2,2,0,3,3,0,0,1,1,1,0,0,0,0.5,0.6
12,7,1,1,31700,19550,12150,3,3,6,5,1,2,1,1,4,3,1,0,1,1,1,0,0,0,0.6666666666666666,0.7
12,8,1,1,31700,19550,12150,3,3,6,5,1,2,0,2,5,3,2,0,1,1,1,0,0,0,1.0,0.8
12,9,1,1,31700,19550,12150,3,3,6,5,1,1,0,1,5,4,1,0,1,1,1,0,0,0,1.0,0.9
13,1,1,0,18200,23950,-5750,1,2,7,5,2,5,4,1,1,0,1,0,1,0,1,0,0,-1,0.5555555555555556,0.1
13,2,1,0,18200,23950,-5750,1,2,7,5,2,5,3,2,2,0,2,1,1,0,1,0,0,-1,0.625,0.2
13,3,1,0,18200,23950,-5750,1,2,7,5,2,4,3,1,2,1,1,1,1,0,1,0,0,-1,0.5714285714285714,0.3
13,4,1,0,18200,23950,-5750,1,2,7,5,2,4,2,2,3,1,2,1,1,0,1,0,0,-1,0.6666666666666666,0.4
13,5,1,0,18200,23950,-5750,1,2,7,5,2,4,1,3,4,1,3,1,1,0,1,0,0,-1,0.8,0.5
13,6,1,0,18200,23950,-5750,1,2,7,5,2,3,1,2,4,2,2,1,1,0,1,0,0,-1,0.75,0.6
13,7,1,0,18200,23950,-5750,1,2,7,5,2,2,1,1,4,3,1,1,1,0,1,0,0,-1,0.6666666666666666,0.7
14,1,1,0,4000,2900,1100,0,0,7,6,1,5,4,1,1,0,1,0,0,0,0,1,1,0,0.5555555555555556,0.1
14,2,1,0,4000,2900,1100,0,0,7,6,1,5,3,2,2,0,2,1,0,0,0,1,1,0,0.625,0.2
14,3,1,0,4000,2900,1100,0,0,7,6,1,5,2,3,3,0,3,1,0,0,0,1,1,0,0.7142857142857143,0.3
14,4,1,0,4000,2900,1100,0,0,7,6,1,4,2,2,3,1,2,1,0,0,0,1,1,0,0.6666666666666666,0.4
14,5,1,0,4000,2900,1100,0,0,7,6,1,3,2,1,3,2,1,1,0,0,0,1,1,0,0.6,0.5
14,6,1,0,4000,2900,1100,0,0,7,6,1,3,1,2,4,2,2,1,0,0,0,1,1,0,0.75,0.6
14,7,1,0,4000,2900,1100,0,0,7,6,1,3,0,3,5,2,3,1,0,0,0,1,1,0,1.0,0.7
15,1,1,0,17650,3600,14050,0,0,7,7,0,5,4,1,1,0,1,0,0,0,0,0,1,0,0.5555555555555556,0.1
15,2,1,0,17650,3600,14050,0,0,7,7,0,4,4,0,1,1,0,0,0,0,0,0,1,0,0.5,0.2
15,3,1,0,17650,3600,14050,0,0,7,7,0,3,4,-1,1,2,-1,0,0,0,0,0,1,0,0.42857142857142855,0.3
15,4,1,0,17650,3600,14050,0,0,7,7,0,2,4,-2,1,3,-2,0,0,0,0,0,1,0,0.3333333333333333,0.4
15,5,1,0,17650,3600,14050,0,0,7,7,0,1,4,-3,1,4,-3,0,0,0,0,0,1,0,0.2,0.5
15,6,1,0,17650,3600,14050,0,0,7,7,0,0,4,-4,1,5,-4,0,0,0,0,0,1,0,0.0,0.6
16,1,1,0,20400,15150,5250,1,0,8,7,1,5,4,1,1,0,1,0,1,1,0,0,0,1,0.5555555555555556,0.1
16,2,1,0,20400,15150,5250,1,0,8,7,1,4,4,0,1,1,0,1,1,1,0,0,0,1,0.5,0.2
16,3,1,0,20400,15150,5250,1,0,8,7,1,4,3,1,2,1,1,1,1,1,0,0,0,1,0.5714285714285714,0.3
16,4,1,0,20400,15150,5250,1,0,8,7,1,3,3,0,2,2,0,1,1,1,0,0,0,1,0.5,0.4
16,5,1,0,20400,15150,5250,1,0,8,7,1,2,3,-1,2,3,-1,1,1,1,0,0,0,1,0.4,0.5
16,6,1,0,20400,15150,5250,1,0,8,7,1,2,2,0,3,3,0,1,1,1,0,0,0,1,0.5,0.6
16,7,1,0,20400,15150,5250,1,0,8,7,1,2,1,1,4,3,1,1,1,1,0,0,0,1,0.6666666666666666,0.7
16,8,1,0,20400,15150,5250,1,0,8,7,1,1,1,0,4,4,0,1,1,1,0,0,0,1,0.5,0.8
17,1,1,0,21000,9500,11500,0,0,8,8,0,4,5,-1,0,1,-1,0,0,1,0,0,1,0,0.4444444444444444,0.1
17,2,1,0,21000,9500,11500,0,0,8,8,0,3,5,-2,0,2,-2,0,0,1,0,0,1,0,0.375,0.2
17,3,1,0,21000,9500,11500,0,0,8,8,0,2,5,-3,0,3,-3,0,0,1,0,0,1,0,0.2857142857142857,0.3
17,4,1,0,21000,9500,11500,0,0,8,8,0,2,4,-2,1,3,-2,0,0,1,0,0,1,0,0.3333333333333333,0.4
17,5,1,0,21000,9500,11500,0,0,8,8,0,2,3,-1,2,3,-1,0,0,1,0,0,1,0,0.4,0.5
17,6,1,0,21000,9500,11500,0,0,8,8,0,1,3,-2,2,4,-2,0,0,1,0,0,1,0,0.25,0.6
18,1,1,0,21750,12950,8800,3,1,9,8,1,5,4,1,1,0,1,0,1,1,0,0,0,2,0.5555555555555556,0.1
18,2,1,0,21750,12950,8800,3,1,9,8,1,4,4,0,1,1,0,0,1,1,0,0,0,2,0.5,0.2
18,3,1,0,21750,12950,8800,3,1,9,8,1,4,3,1,2,1,1,0,1,1,0,0,0,2,0.5714285714285714,0.3
18,4,1,0,21750,12950,8800,3,1,9,8,1,3,3,0,2,2,0,0,1,1,0,0,0,2,0.5,0.4
18,5,1,0,21750,12950,8800,3,1,9,8,1,3,2,1,3,2,1,0,1,1,0,0,0,2,0.6,0.5
18,6,1,0,21750,12950,8800,3,1,9,8,1,2,2,0,3,3,0,0,1,1,0,0,0,2,0.5,0.6
18,7,1,0,21750,12950,8800,3,1,9,8,1,1,2,-1,3,4,-1,0,1,1,0,0,0,2,0.3333333333333333,0.7
20,1,1,0,16150,9800,6350,0,3,10,9,1,5,4,1,1,0,1,0,0,0,0,0,1,-3,0.5555555555555556,0.1
20,2,1,0,16150,9800,6350,0,3,10,9,1,5,3,2,2,0,2,1,0,0,0,0,1,-3,0.625,0.2
20,3,1,0,16150,9800,6350,0,3,10,9,1,4,3,1,2,1,1,1,0,0,0,0,1,-3,0.5714285714285714,0.3
20,4,1,0,16150,9800,6350,0,3,10,9,1,4,2,2,3,1,2,1,0,0,0,0,1,-3,0.6666666666666666,0.4
20,5,1,0,16150,9800,6350,0,3,10,9,1,4,1,3,4,1,3,1,0,0,0,0,1,-3,0.8,0.5
20,6,1,0,16150,9800,6350,0,3,10,9,1,3,1,2,4,2,2,1,0,0,0,0,1,-3,0.75,0.6
20,7,1,0,16150,9800,6350,0,3,10,9,1,2,1,1,4,3,1,1,0,0,0,0,1,-3,0.6666666666666666,0.7
21,1,1,0,19400,3600,15800,0,3,10,10,0,5,4,1,1,0,1,0,0,0,0,0,1,-3,0.5555555555555556,0.1
21,2,1,0,19400,3600,15800,0,3,10,10,0,4,4,0,1,1,0,1,0,0,0,0,1,-3,0.5,0.2
21,3,1,0,19400,3600,15800,0,3,10,10,0,4,3,1,2,1,1,1,0,0,0,0,1,-3,0.5714285714285714,0.3
21,4,1,0,19400,3600,15800,0,3,10,10,0,4,2,2,3,1,2,1,0,0,0,0,1,-3,0.6666666666666666,0.4
21,5,1,0,19400,3600,15800,0,3,10,10,0,4,1,3,4,1,3,1,0,0,0,0,1,-3,0.8,0.5
21,6,1,0,19400,3600,15800,0,3,10,10,0,3,1,2,4,2,2,1,0,0,0,0,1,-3,0.75,0.6
21,7,1,0,19400,3600,15800,0,3,10,10,0,3,0,3,5,2,3,1,0,0,0,0,1,-3,1.0,0.7
22,1,1,0,24200,1900,22300,2,3,10,11,-1,5,4,1,1,0,1,0,0,1,0,0,1,-1,0.5555555555555556,0.1
22,2,1,0,24200,1900,22300,2,3,10,11,-1,5,3,2,2,0,2,1,0,1,0,0,1,-1,0.625,0.2
22,3,1,0,24200,1900,22300,2,3,10,11,-1,4,3,1,2,1,1,1,0,1,0,0,1,-1,0.5714285714285714,0.3
22,4,1,0,24200,1900,22300,2,3,10,11,-1,4,2,2,3,1,2,1,0,1,0,0,1,-1,0.6666666666666666,0.4
22,5,1,0,24200,1900,22300,2,3,10,11,-1,3,2,1,3,2,1,1,0,1,0,0,1,-1,0.6,0.5
22,6,1,0,24200,1900,22300,2,3,10,11,-1,2,2,0,3,3,0,1,0,1,0,0,1,-1,0.5,0.6
22,7,1,0,24200,1900,22300,2,3,10,11,-1,1,2,-1,3,4,-1,1,0,1,0,0,1,-1,0.3333333333333333,0.7
22,8,1,0,24200,1900,22300,2,3,10,11,-1,0,2,-2,3,5,-2,1,0,1,0,0,1,-1,0.0,0.8
22,9,1,0,24200,1900,22300,2,3,10,11,-1,0,1,-1,4,5,-1,1,0,1,0,0,1,-1,0.0,0.9
22,10,1,0,24200,1900,22300,2,3,10,11,-1,0,0,0,5,5,0,1,0,1,0,0,1,-1,0.0,1.0
23,1,1,0,27450,4900,22550,1,1,11,11,0,4,5,-1,0,1,-1,0,1,1,0,0,1,0,0.4444444444444444,0.1
23,2,1,0,27450,4900,22550,1,1,11,11,0,3,5,-2,0,2,-2,0,1,1,0,0,1,0,0.375,0.2
23,3,1,0,27450,4900,22550,1,1,11,11,0,3,4,-1,1,2,-1,0,1,1,0,0,1,0,0.42857142857142855,0.3
23,4,1,0,27450,4900,22550,1,1,11,11,0,2,4,-2,1,3,-2,0,1,1,0,0,1,0,0.3333333333333333,0.4
23,5,1,0,27450,4900,22550,1,1,11,11,0,1,4,-3,1,4,-3,0,1,1,0,0,1,0,0.2,0.5
23,6,1,0,27450,4900,22550,1,1,11,11,0,0,4,-4,1,5,-4,0,1,1,0,0,1,0,0.0,0.6
23,7,1,0,27450,4900,22550,1,1,11,11,0,0,3,-3,2,5,-3,0,1,1,0,0,1,0,0.0,0.7
24,1,1,0,29650,16550,13100,1,2,12,11,1,5,4,1,1,0,1,0,1,1,0,0,0,-1,0.5555555555555556,0.1
24,2,1,0,29650,16550,13100,1,2,12,11,1,5,3,2,2,0,2,1,1,1,0,0,0,-1,0.625,0.2
24,3,1,0,29650,16550,13100,1,2,12,11,1,5,2,3,3,0,3,1,1,1,0,0,0,-1,0.7142857142857143,0.3
24,4,1,0,29650,16550,13100,1,2,12,11,1,4,2,2,3,1,2,1,1,1,0,0,0,-1,0.6666666666666666,0.4
24,5,1,0,29650,16550,13100,1,2,12,11,1,3,2,1,3,2,1,1,1,1,0,0,0,-1,0.6,0.5
24,6,1,0,29650,16550,13100,1,2,12,11,1,2,2,0,3,3,0,1,1,1,0,0,0,-1,0.5,0.6
24,7,1,0,29650,16550,13100,1,2,12,11,1,2,1,1,4,3,1,1,1,1,0,0,0,-1,0.6666666666666666,0.7
24,8,1,0,29650,16550,13100,1,2,12,11,1,1,1,0,4,4,0,1,1,1,0,0,0,-1,0.5,0.8
25,1,1,0,22350,11600,10750,2,0,12,12,0,4,5,-1,0,1,-1,0,0,1,0,0,0,2,0.4444444444444444,0.1
25,2,1,0,22350,11600,10750,2,0,12,12,0,4,4,0,1,1,0,0,0,1,0,0,0,2,0.5,0.2
25,3,1,0,22350,11600,10750,2,0,12,12,0,4,3,1,2,1,1,0,0,1,0,0,0,2,0.5714285714285714,0.3
25,4,1,0,22350,11600,10750,2,0,12,12,0,4,2,2,3,1,2,0,0,1,0,0,0,2,0.6666666666666666,0.4
25,5,1,0,22350,11600,10750,2,0,12,12,0,3,2,1,3,2,1,0,0,1,0,0,0,2,0.6,0.5
25,6,1,0,22350,11600,10750,2,0,12,12,0,3,1,2,4,2,2,0,0,1,0,0,0,2,0.75,0.6
25,7,1,0,22350,11600,10750,2,0,12,12,0,2,1,1,4,3,1,0,0,1,0,0,0,2,0.6666666666666666,0.7
26,1,1,1,1900,25000,-23100,1,1,12,13,-1,4,5,-1,0,1,-1,0,0,0,1,1,0,0,0.4444444444444444,0.1
26,2,1,1,1900,25000,-23100,1,1,12,13,-1,3,5,-2,0,2,-2,1,0,0,1,1,0,0,0.375,0.2
26,3,1,1,1900,25000,-23100,1,1,12,13,-1,3,4,-1,1,2,-1,1,0,0,1,1,0,0,0.42857142857142855,0.3
26,4,1,1,1900,25000,-23100,1,1,12,13,-1,2,4,-2,1,3,-2,1,0,0,1,1,0,0,0.3333333333333333,0.4
26,5,1,1,1900,25000,-23100,1,1,12,13,-1,1,4,-3,1,4,-3,1,0,0,1,1,0,0,0.2,0.5
1,1,6,0,0,0,0,0,0,12,14,-2,4,5,-1,0,1,-1,0,1,0,0,1,1,0,0.4444444444444444,0.1
1,2,6,0,0,0,0,0,0,12,14,-2,4,4,0,1,1,0,1,1,0,0,1,1,0,0.5,0.2
1,3,6,0,0,0,0,0,0,12,14,-2,3,4,-1,1,2,-1,1,1,0,0,1,1,0,0.42857142857142855,0.3
1,4,6,0,0,0,0,0,0,12,14,-2,2,4,-2,1,3,-2,1,1,0,0,1,1,0,0.3333333333333333,0.4
1,5,6,0,0,0,0,0,0,12,14,-2,2,3,-1,2,3,-1,1,1,0,0,1,1,0,0.4,0.5
1,6,6,0,0,0,0,0,0,12,14,-2,2,2,0,3,3,0,1,1,0,0,1,1,0,0.5,0.6
1,7,6,0,0,0,0,0,0,12,14,-2,1,2,-1,3,4,-1,1,1,0,0,1,1,0,0.3333333333333333,0.7
1,8,6,0,0,0,0,0,0,12,14,-2,0,2,-2,3,5,-2,1,1,0,0,1,1,0,0.0,0.8
3,1,6,0,12400,16050,-3650,0,0,2,0,2,4,5,-1,0,1,-1,0,1,0,0,0,0,0,0.4444444444444444,0.1
3,2,6,0,12400,16050,-3650,0,0,2,0,2,3,5,-2,0,2,-2,1,1,0,0,0,0,0,0.375,0.2
3,3,6,0,12400,16050,-3650,0,0,2,0,2,2,5,-3,0,3,-3,1,1,0,0,0,0,0,0.2857142857142857,0.3
3,4,6,0,12400,16050,-3650,0,0,2,0,2,2,4,-2,1,3,-2,1,1,0,0,0,0,0,0.3333333333333333,0.4
3,5,6,0,12400,16050,-3650,0,0,2,0,2,1,4,-3,1,4,-3,1,1,0,0,0,0,0,0.2,0.5
3,6,6,0,12400,16050,-3650,0,0,2,0,2,0,4,-4,1,5,-4,1,1,0,0,0,0,0,0.0,0.6
4,1,6,0,22100,24700,-2600,0,0,3,0,3,5,4,1,1,0,1,0,1,1,1,0,0,0,0.5555555555555556,0.1
4,2,6,0,22100,24700,-2600,0,0,3,0,3,5,3,2,2,0,2,1,1,1,1,0,0,0,0.625,0.2
4,3,6,0,22100,24700,-2600,0,0,3,0,3,5,2,3,3,0,3,1,1,1,1,0,0,0,0.7142857142857143,0.3
4,4,6,0,22100,24700,-2600,0,0,3,0,3,5,1,4,4,0,4,1,1,1,1,0,0,0,0.8333333333333334,0.4
4,5,6,0,22100,24700,-2600,0,0,3,0,3,4,1,3,4,1,3,1,1,1,1,0,0,0,0.8,0.5
4,6,6,0,22100,24700,-2600,0,0,3,0,3,3,1,2,4,2,2,1,1,1,1,0,0,0,0.75,0.6
4,7,6,0,22100,24700,-2600,0,0,3,0,3,2,1,1,4,3,1,1,1,1,1,0,0,0,0.6666666666666666,0.7
5,1,6,0,18950,21900,-2950,1,2,3,1,2,5,4,1,1,0,1,0,0,0,1,0,0,-1,0.5555555555555556,0.1
5,2,6,0,18950,21900,-2950,1,2,3,1,2,4,4,0,1,1,0,1,0,0,1,0,0,-1,0.5,0.2
5,3,6,0,18950,21900,-2950,1,2,3,1,2,4,3,1,2,1,1,1,0,0,1,0,0,-1,0.5714285714285714,0.3
5,4,6,0,18950,21900,-2950,1,2,3,1,2,4,2,2,3,1,2,1,0,0,1,0,0,-1,0.6666666666666666,0.4
5,5,6,0,18950,21900,-2950,1,2,3,1,2,3,2,1,3,2,1,1,0,0,1,0,0,-1,0.6,0.5
5,6,6,0,18950,21900,-2950,1,2,3,1,2,2,2,0,3,3,0,1,0,0,1,0,0,-1,0.5,0.6
5,7,6,0,18950,21900,-2950,1,2,3,1,2,1,2,-1,3,4,-1,1,0,0,1,0,0,-1,0.3333333333333333,0.7
6,1,6,0,22100,14550,7550,2,0,4,1,3,4,5,-1,0,1,-1,0,1,1,0,0,0,2,0.4444444444444444,0.1
6,2,6,0,22100,14550,7550,2,0,4,1,3,4,4,0,1,1,0,1,1,1,0,0,0,2,0.5,0.2
6,3,6,0,22100,14550,7550,2,0,4,1,3,4,3,1,2,1,1,1,1,1,0,0,0,2,0.5714285714285714,0.3
6,4,6,0,22100,14550,7550,2,0,4,1,3,3,3,0,2,2,0,1,1,1,0,0,0,2,0.5,0.4
6,5,6,0,22100,14550,7550,2,0,4,1,3,2,3,-1,2,3,-1,1,1,1,0,0,0,2,0.4,0.5
6,6,6,0,22100,14550,7550,2,0,4,1,3,2,2,0,3,3,0,1,1,1,0,0,0,2,0.5,0.6
6,7,6,0,22100,14550,7550,2,0,4,1,3,1,2,-1,3,4,-1,1,1,1,0,0,0,2,0.3333333333333333,0.7
6,8,6,0,22100,14550,7550,2,0,4,1,3,0,2,-2,3,5,-2,1,1,1,0,0,0,2,0.0,0.8
6,9,6,0,22100,14550,7550,2,0,4,1,3,0,1,-1,4,5,-1,1,1,1,0,0,0,2,0.0,0.9
1,1,1,1,0,0,0,0,0,13,1,12,4,5,-1,0,1,-1,0,1,0,0,1,1,0,0.4444444444444444,0.1
1,2,1,1,0,0,0,0,0,13,1,12,3,5,-2,0,2,-2,0,1,0,0,1,1,0,0.375,0.2
1,3,1,1,0,0,0,0,0,13,1,12,2,5,-3,0,3,-3,0,1,0,0,1,1,0,0.2857142857142857,0.3
1,4,1,1,0,0,0,0,0,13,1,12,1,5,-4,0,4,-4,0,1,0,0,1,1,0,0.16666666666666666,0.4
1,5,1,1,0,0,0,0,0,13,1,12,0,5,-5,0,5,-5,0,1,0,0,1,1,0,0.0,0.5
3,1,1,1,8150,18500,-10350,0,1,0,2,-2,4,5,-1,0,1,-1,0,0,0,0,1,0,-1,0.4444444444444444,0.1
3,2,1,1,8150,18500,-10350,0,1,0,2,-2,4,4,0,1,1,0,1,0,0,0,1,0,-1,0.5,0.2
3,3,1,1,8150,18500,-10350,0,1,0,2,-2,4,3,1,2,1,1,1,0,0,0,1,0,-1,0.5714285714285714,0.3
3,4,1,1,8150,18500,-10350,0,1,0,2,-2,3,3,0,2,2,0,1,0,0,0,1,0,-1,0.5,0.4
3,5,1,1,8150,18500,-10350,0,1,0,2,-2,2,3,-1,2,3,-1,1,0,0,0,1,0,-1,0.4,0.5
3,6,1,1,8150,18500,-10350,0,1,0,2,-2,1,3,-2,2,4,-2,1,0,0,0,1,0,-1,0.25,0.6
3,7,1,1,8150,18500,-10350,0,1,0,2,-2,1,2,-1,3,4,-1,1,0,0,0,1,0,-1,0.3333333333333333,0.7
3,8,1,1,8150,18500,-10350,0,1,0,2,-2,0,2,-2,3,5,-2,1,0,0,0,1,0,-1,0.0,0.8
